individual_id,T,alpha,eta,fitness
0,7,0.14285714285714285,0.14285714285714285,1691.0455910032583
1,7,0.14285714285714285,0.14285714285714285,1691.0455910032583
2,7,0.14285714285714285,0.14285714285714285,1691.0455910032583
3,30,0.03333333333333333,0.03333333333333333,1727.6097268993574
4,30,0.03333333333333333,0.03333333333333333,1727.6097268993574
5,10,0.1,0.1,1698.410610797031
6,32,0.03125,0.03125,1765.080425446048
7,22,0.045454545454545456,0.045454545454545456,1748.568972574366
8,30,0.03333333333333333,0.03333333333333333,1727.6097268993574
9,27,0.037037037037037035,0.037037037037037035,1783.3629961881677
10,28,0.03571428571428571,0.03571428571428571,1729.1344226609165
11,30,0.03333333333333333,0.03333333333333333,1727.6097268993574
12,30,0.03333333333333333,0.03333333333333333,1727.6097268993574
13,7,0.14285714285714285,0.14285714285714285,1691.0455910032583
14,7,0.14285714285714285,0.14285714285714285,1691.0455910032583
15,7,0.14285714285714285,0.14285714285714285,1691.0455910032583
16,28,0.03571428571428571,0.03571428571428571,1729.1344226609165
17,30,0.03333333333333333,0.03333333333333333,1727.6097268993574
18,28,0.03571428571428571,0.03571428571428571,1729.1344226609165
19,7,0.14285714285714285,0.14285714285714285,1691.0455910032583
