individual_id,T,alpha,eta,fitness
0,733,0.001364256480218281,0.001364256480218281,36649525467.387856
1,811,0.0012330456226880395,0.0012330456226880395,1103531078304.2488
2,33,0.030303030303030304,0.030303030303030304,1816.8158591729443
3,355,0.0028169014084507044,0.0028169014084507044,116639.09064122006
4,777,0.001287001287001287,0.001287001287001287,261399920007.46042
5,115,0.008695652173913044,0.008695652173913044,2592.772114147371
6,452,0.0022123893805309734,0.0022123893805309734,1555403.375649547
7,940,0.0010638297872340426,0.0010638297872340426,527090864607078.94
8,879,0.0011376564277588168,0.0011376564277588168,27069725282284.004
9,345,0.002898550724637681,0.002898550724637681,91378.32227328664
10,576,0.001736111111111111,0.001736111111111111,87844977.36275133
11,53,0.018867924528301886,0.018867924528301886,1894.0356598268197
12,950,0.0010526315789473684,0.0010526315789473684,876394450204811.6
13,602,0.0016611295681063123,0.0016611295681063123,223065140.65579632
14,162,0.006172839506172839,0.006172839506172839,3928.2561917134935
15,238,0.004201680672268907,0.004201680672268907,10967.94595815614
16,422,0.002369668246445498,0.002369668246445498,661256.6003140534
17,511,0.0019569471624266144,0.0019569471624266144,9521789.244403385
18,660,0.0015151515151515152,0.0015151515151515152,1980490640.0807185
19,285,0.0035087719298245615,0.0035087719298245615,26366.849044366623
