T,fitness
733,36106109301.838806
811,1064786274787.185
133,3007.053247904044
355,111764.52659166732
777,232375353031.21942
115,2621.0336264019356
452,1420077.0118167922
940,486993072847657.56
879,26286661574737.074
345,92602.45973808655
576,85802670.52843258
153,3563.0760039876545
950,803922664266776.1
602,210660951.11533782
162,3834.3877589490244
238,11161.41633417407
422,628685.9406457774
511,8742378.429202477
660,1897594999.611815
285,25024.523906222603
2,1852.8517395665883
767,157527310021.20728
576,85802670.52843258
435,952085.7570323651
2,1852.8517395665883
115,2621.0336264019356
238,11161.41633417407
149,3600.718429044054
207,7018.045422794895
172,4444.548801080576
162,3834.3877589490244
181,4945.423344347692
2,1852.8517395665883
37,1796.388141113419
2,1852.8517395665883
2,1852.8517395665883
16,1732.4604149895931
2,1852.8517395665883
27,1725.069374551182
25,1764.2236466717677
5,1708.7076495002404
2,1852.8517395665883
4,1764.1276709850345
2,1852.8517395665883
2,1852.8517395665883
24,1724.194805858713
29,1762.7778944222414
19,1700.246479182177
2,1852.8517395665883
14,1783.2293077143188
38,1763.8483926265878
23,1727.027749256201
2,1852.8517395665883
2,1852.8517395665883
19,1700.246479182177
9,1716.5381236258083
2,1852.8517395665883
2,1852.8517395665883
2,1852.8517395665883
2,1852.8517395665883
38,1763.8483926265878
15,1723.2452018174913
12,1711.0346853955148
14,1783.2293077143188
2,1852.8517395665883
2,1852.8517395665883
21,1720.985258378936
13,1709.9594800489933
37,1796.388141113419
2,1852.8517395665883
32,1798.6431653626669
2,1852.8517395665883
3,1776.6272151389478
27,1725.069374551182
17,1692.7042941225402
85,2131.594185381933
49,1858.5546162563205
2,1852.8517395665883
41,1770.1869444149036
23,1727.027749256201
11,1709.9130625219661
14,1783.2293077143188
8,1731.0094505415204
2,1852.8517395665883
2,1852.8517395665883
2,1852.8517395665883
2,1852.8517395665883
11,1709.9130625219661
15,1723.2452018174913
15,1723.2452018174913
12,1711.0346853955148
2,1852.8517395665883
2,1852.8517395665883
8,1731.0094505415204
54,1863.4771875569625
2,1852.8517395665883
32,1798.6431653626669
14,1783.2293077143188
94,2257.0966650841233
20,1695.1719927430129
28,1757.9588487909866
48,1834.3568644889683
17,1692.7042941225402
18,1686.596295093147
34,1800.7445379488672
2,1852.8517395665883
2,1852.8517395665883
71,1994.924728328145
65,1913.077133787943
2,1852.8517395665883
50,1826.9531244557713
39,1728.2725267506028
2,1852.8517395665883
2,1852.8517395665883
41,1770.1869444149036
5,1708.7076495002404
17,1692.7042941225402
35,1773.4500992837775
54,1863.4771875569625
11,1709.9130625219661
2,1852.8517395665883
2,1852.8517395665883
2,1852.8517395665883
19,1700.246479182177
20,1695.1719927430129
2,1852.8517395665883
2,1852.8517395665883
2,1852.8517395665883
34,1800.7445379488672
14,1783.2293077143188
2,1852.8517395665883
12,1711.0346853955148
8,1731.0094505415204
17,1692.7042941225402
2,1852.8517395665883
48,1834.3568644889683
42,1809.4685503679252
35,1773.4500992837775
73,2054.9014774963534
17,1692.7042941225402
